ID,In NGC_663?,,,,Alt Prob
Gaia DR3 511192165827643648,0,,,,1
,,,,,
Gaia DR3 511215560512610688,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511189279617284992,0,,,,1
,,,,,
Gaia DR3 511191478640543488,0.766081871,,,,0.233918129
,,,,,
Gaia DR3 511268684976169216,0,,,,1
,,,,,
Gaia DR3 511191787878191744,0.01754386,,,,0.98245614
,,,,,
Gaia DR3 511214705829195904,0,,,,1
,,,,,
Gaia DR3 511244873676258688,0,,,,1
,,,,,
Gaia DR3 511218691546509568,0,,,,1
,,,,,
Gaia DR3 511244495719152512,0,,,,1
,,,,,
Gaia DR3 511266206772402176,0,,,,1
,,,,,
Gaia DR3 511218893407227264,0,,,,1
,,,,,
Gaia DR3 511267138788053504,0.821637427,,,,0.178362573
,,,,,
Gaia DR3 511244869372079616,0,,,,1
,,,,,
Gaia DR3 511238482759272192,0,,,,1
,,,,,
Gaia DR3 511191444281333760,0,,,,1
,,,,,
Gaia DR3 511219821122934144,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511218622835109632,0,,,,1
,,,,,
Gaia DR3 511219786763199744,0,,,,1
,,,,,
Gaia DR3 511218622827085568,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511212846095552896,0,,,,1
,,,,,
Gaia DR3 511239818488284544,0,,,,1
,,,,,
Gaia DR3 511268684977681536,0,,,,1
,,,,,
Gaia DR3 511215079478827904,0,,,,1
,,,,,
Gaia DR3 511268650616431360,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511218622835104768,0,,,,1
,,,,,
Gaia DR3 511218996494695424,0,,,,1
,,,,,
Gaia DR3 511239509250604416,0,,,,1
,,,,,
Gaia DR3 511191238114215680,0,,,,1
,,,,,
Gaia DR3 511191439978443392,0,,,,1
,,,,,
Gaia DR3 511212884758976128,0,,,,1
,,,,,
Gaia DR3 511212880455296512,0,,,,1
,,,,,
Gaia DR3 511266898269886080,0,,,,1
,,,,,
Gaia DR3 511239818488295424,0,,,,1
,,,,,
Gaia DR3 511241364685217920,0,,,,1
,,,,,
Gaia DR3 511238414045847424,0,,,,1
,,,,,
Gaia DR3 511212846095542400,0,,,,1
,,,,,
Gaia DR3 511266172410009984,0,,,,1
,,,,,
Gaia DR3 511238414040201984,0,,,,1
,,,,,
Gaia DR3 511268513177481216,0,,,,1
,,,,,
Gaia DR3 511244495719158528,0,,,,1
,,,,,
Gaia DR3 511244869378467456,0,,,,1
,,,,,
Gaia DR3 511218618531997696,0,,,,1
,,,,,
Gaia DR3 511212747320043776,0,,,,1
,,,,,
Gaia DR3 511239822794829824,0,,,,1
,,,,,
Gaia DR3 511213189693051904,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511191787870353152,0,,,,1
,,,,,
Gaia DR3 511266142357099904,0,,,,1
,,,,,
Gaia DR3 511215079478813440,0,,,,1
,,,,,
Gaia DR3 511191921014737536,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511268508869950848,0,,,,1
,,,,,
Gaia DR3 511244461359441408,0.894736842,,,,0.105263158
,,,,,
Gaia DR3 511267138788053248,0.666666667,,,,0.333333333
,,,,,
Gaia DR3 511266962686914944,0,,,,1
,,,,,
Gaia DR3 511238482765323776,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511212880455303552,0,,,,1
,,,,,
Gaia DR3 511189313977020032,0,,,,1
,,,,,
Gaia DR3 511218996489191552,0,,,,1
,,,,,
Gaia DR3 511218618537558912,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511239577972118016,0,,,,1
,,,,,
Gaia DR3 511238482765323904,0,,,,1
,,,,,
Gaia DR3 511218515458489472,0,,,,1
,,,,,
Gaia DR3 511268547537218816,0,,,,1
,,,,,
Gaia DR3 511218932076818176,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511268684977813632,0,,,,1
,,,,,
Gaia DR3 511266790888252800,0,,,,1
,,,,,
Gaia DR3 511239822794828032,0,,,,1
,,,,,
Gaia DR3 511268508878657024,0,,,,1
,,,,,
Gaia DR3 511268547537217664,0,,,,1
,,,,,
Gaia DR3 511212747312952448,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511267478080331264,0,,,,1
,,,,,
Gaia DR3 511266825245053824,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511220061641118720,0,,,,1
,,,,,
Gaia DR3 511215564810418560,0,,,,1
,,,,,
Gaia DR3 511191238114526208,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511267551104914560,0.298245614,,,,0.701754386
,,,,,
Gaia DR3 511244908035989632,0.897660819,,,,0.102339181
,,,,,
Gaia DR3 511238654563784320,0,,,,1
,,,,,
Gaia DR3 511268543229693824,0.032163743,,,,0.967836257
,,,,,
Gaia DR3 511213090910327168,0,,,,1
,,,,,
Gaia DR3 511268680670886784,0,,,,1
,,,,,
Gaia DR3 511241364685177088,0,,,,1
,,,,,
Gaia DR3 511239822797090688,0,,,,1
,,,,,
Gaia DR3 511220065944044672,0,,,,1
,,,,,
Gaia DR3 511268650616553856,0,,,,1
,,,,,
Gaia DR3 511267138788053120,0,,,,1
,,,,,
Gaia DR3 511266898269885696,0.769005848,,,,0.230994152
,,,,,
Gaia DR3 511245006811087104,0,,,,1
,,,,,
Gaia DR3 511192161532916096,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511267134482698624,0,,,,1
,,,,,
Gaia DR3 511215457435978112,0,,,,1
,,,,,
Gaia DR3 511244873676266112,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511212781679969792,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511219821122937728,0,,,,1
,,,,,
Gaia DR3 511215083782108800,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511192165827476864,0,,,,1
,,,,,
Gaia DR3 511213224052798208,0,,,,1
,,,,,
Gaia DR3 511266893967438464,0,,,,1
,,,,,
Gaia DR3 511213193996595968,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511241364678660352,0,,,,1
,,,,,
Gaia DR3 511192715582967936,0,,,,1
,,,,,
Gaia DR3 511239818496887552,0,,,,1
,,,,,
Gaia DR3 511219000792183296,0.82748538,,,,0.17251462
,,,,,
Gaia DR3 511241403345038336,0,,,,1
,,,,,
Gaia DR3 511218691554569088,0,,,,1
,,,,,
Gaia DR3 511266103688293888,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511213090910328320,0,,,,1
,,,,,
Gaia DR3 511191852295255296,0,,,,1
,,,,,
Gaia DR3 511266142350847488,0,,,,1
,,,,,
Gaia DR3 511220065944044800,0,,,,1
,,,,,
Gaia DR3 511266206769755776,0,,,,1
,,,,,
Gaia DR3 511191478631032832,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218927769685888,0,,,,1
,,,,,
Gaia DR3 511189275314917376,0,,,,1
,,,,,
Gaia DR3 511191783575787136,0,,,,1
,,,,,
Gaia DR3 511191439978431872,0,,,,1
,,,,,
Gaia DR3 511212846095525760,0,,,,1
,,,,,
Gaia DR3 511220061641124096,0,,,,1
,,,,,
Gaia DR3 511244908035983360,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511191233819984768,0,,,,1
,,,,,
Gaia DR3 511268547532962048,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511219992921638144,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511191921014730752,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511191787868679296,0,,,,1
,,,,,
Gaia DR3 511238650257130496,0,,,,1
,,,,,
Gaia DR3 511241364685216896,0,,,,1
,,,,,
Gaia DR3 511213056550591872,0,,,,1
,,,,,
Gaia DR3 511189275314923648,0,,,,1
,,,,,
Gaia DR3 511189279617285504,0,,,,1
,,,,,
Gaia DR3 511214701527288576,0,,,,1
,,,,,
Gaia DR3 511239822794834304,0,,,,1
,,,,,
Gaia DR3 511212850392167296,0,,,,1
,,,,,
Gaia DR3 511192097108001536,0,,,,1
,,,,,
Gaia DR3 511241368983025408,0,,,,1
,,,,,
Gaia DR3 511239818496887040,0,,,,1
,,,,,
Gaia DR3 511215564818404992,0,,,,1
,,,,,
Gaia DR3 511192131479752448,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511218691554565120,0,,,,1
,,,,,
Gaia DR3 511191474338202240,0,,,,1
,,,,,
Gaia DR3 511215560520836864,0,,,,1
,,,,,
Gaia DR3 511220065944046848,0,,,,1
,,,,,
Gaia DR3 511215530458685184,0,,,,1
,,,,,
Gaia DR3 511266172410011648,0,,,,1
,,,,,
Gaia DR3 511191925307642112,0,,,,1
,,,,,
Gaia DR3 511245011110095104,0,,,,1
,,,,,
Gaia DR3 511191478632374912,0,,,,1
,,,,,
Gaia DR3 511239818490342784,0,,,,1
,,,,,
Gaia DR3 511215045124632320,0,,,,1
,,,,,
Gaia DR3 511238585837870336,0,,,,1
,,,,,
Gaia DR3 511239822788289024,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511239577972125568,0,,,,1
,,,,,
Gaia DR3 511238654557330176,0,,,,1
,,,,,
Gaia DR3 511218725918565120,0,,,,1
,,,,,
Gaia DR3 511214705825059968,0,,,,1
,,,,,
Gaia DR3 511218927769697408,0.15497076,,,,0.84502924
,,,,,
Gaia DR3 511266898269885056,0,,,,1
,,,,,
Gaia DR3 511215564822482944,0,,,,1
,,,,,
Gaia DR3 511215079478801280,0.032163743,,,,0.967836257
,,,,,
Gaia DR3 511268650616431232,0,,,,1
,,,,,
Gaia DR3 511192646871654400,0.631578947,,,,0.368421053
,,,,,
Gaia DR3 511244873676265984,0.847953216,,,,0.152046784
,,,,,
Gaia DR3 511192646863491712,0,,,,1
,,,,,
Gaia DR3 511218691554568832,0,,,,1
,,,,,
Gaia DR3 511191856588162560,0,,,,1
,,,,,
Gaia DR3 511266206769753856,0,,,,1
,,,,,
Gaia DR3 511214705817280384,0,,,,1
,,,,,
Gaia DR3 511268650617943424,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511213086613793024,0,,,,1
,,,,,
Gaia DR3 511191925317149056,0.891569201,,,,0.108430799
,,,,,
Gaia DR3 511212743016302208,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511239784130584832,0,,,,1
,,,,,
Gaia DR3 511244908035989376,0,,,,1
,,,,,
Gaia DR3 511214838960609664,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218622835102080,0,,,,1
,,,,,
Gaia DR3 511215457441715968,0,,,,1
,,,,,
Gaia DR3 511245045474908544,0,,,,1
,,,,,
Gaia DR3 511192131475571072,0,,,,1
,,,,,
Gaia DR3 511218691546526464,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511191238112870144,0,,,,1
,,,,,
Gaia DR3 511191478632375808,0,,,,1
,,,,,
Gaia DR3 511191169402904448,0.847953216,,,,0.152046784
,,,,,
Gaia DR3 511212678593473024,0,,,,1
,,,,,
Gaia DR3 511215079484616064,0,,,,1
,,,,,
Gaia DR3 511191409921070464,0.219298246,,,,0.780701754
,,,,,
Gaia DR3 511238585844318848,0,,,,1
,,,,,
Gaia DR3 511238650259139200,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218721616879872,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511191409921070208,0,,,,1
,,,,,
Gaia DR3 511219821122939392,0,,,,1
,,,,,
Gaia DR3 511213056550593280,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218932072722432,0,,,,1
,,,,,
Gaia DR3 511241403342742144,0,,,,1
,,,,,
Gaia DR3 511266962684006144,0,,,,1
,,,,,
Gaia DR3 511189313967496704,0,,,,1
,,,,,
Gaia DR3 511245011110095232,0,,,,1
,,,,,
Gaia DR3 511218927769702272,0,,,,1
,,,,,
Gaia DR3 511191409911558656,0,,,,1
,,,,,
Gaia DR3 511241403342742272,0.026315789,,,,0.973684211
,,,,,
Gaia DR3 511218618537614720,0,,,,1
,,,,,
Gaia DR3 511266176715383680,0,,,,1
,,,,,
Gaia DR3 511239410478014080,0,,,,1
,,,,,
Gaia DR3 511239822794823168,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511191409921070592,0.207602339,,,,0.792397661
,,,,,
Gaia DR3 511192642569235200,0,,,,1
,,,,,
Gaia DR3 511238585844323456,0,,,,1
,,,,,
Gaia DR3 511192165825802240,0,,,,1
,,,,,
Gaia DR3 511212678593474304,0,,,,1
,,,,,
Gaia DR3 511218927769697920,0.081871345,,,,0.918128655
,,,,,
Gaia DR3 511218932064665216,0,,,,1
,,,,,
Gaia DR3 511244461359431808,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511266176715478272,0,,,,1
,,,,,
Gaia DR3 511239577972119040,0,,,,1
,,,,,
Gaia DR3 511219825419230208,0,,,,1
,,,,,
Gaia DR3 511192092813441280,0,,,,1
,,,,,
Gaia DR3 511267478082977024,0,,,,1
,,,,,
Gaia DR3 511267134485633152,0,,,,1
,,,,,
Gaia DR3 511239577970096640,0,,,,1
,,,,,
Gaia DR3 511267478080078720,0,,,,1
,,,,,
Gaia DR3 511267478080078848,0,,,,1
,,,,,
Gaia DR3 511213189698679552,0,,,,1
,,,,,
Gaia DR3 511239577970086784,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511212747320049024,0,,,,1
,,,,,
Gaia DR3 511266829550407296,0,,,,1
,,,,,
Gaia DR3 511238585838870144,0,,,,1
,,,,,
Gaia DR3 511244457061637504,0,,,,1
,,,,,
Gaia DR3 511245075537033984,0.073099415,,,,0.926900585
,,,,,
Gaia DR3 511239410478255104,0,,,,1
,,,,,
Gaia DR3 511218725907325952,0,,,,1
,,,,,
Gaia DR3 511191925307644288,0,,,,1
,,,,,
Gaia DR3 511191852295245952,0,,,,1
,,,,,
Gaia DR3 511191753508946560,0,,,,1
,,,,,
Gaia DR3 511189275320857344,0,,,,1
,,,,,
Gaia DR3 511239577974936832,0,,,,1
,,,,,
Gaia DR3 511241364685204736,0,,,,1
,,,,,
Gaia DR3 511191233819978112,0,,,,1
,,,,,
Gaia DR3 511268513177480960,0,,,,1
,,,,,
Gaia DR3 511220027281375360,0,,,,1
,,,,,
Gaia DR3 511191478632375680,0.026315789,,,,0.973684211
,,,,,
Gaia DR3 511244491421448576,0,,,,1
,,,,,
Gaia DR3 511238306661618304,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511266966990896128,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511239582271243264,0,,,,1
,,,,,
Gaia DR3 511238585844537856,0,,,,1
,,,,,
Gaia DR3 511220027281378432,0,,,,1
,,,,,
Gaia DR3 511218932064636672,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511245041177295488,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511192131475573376,0,,,,1
,,,,,
Gaia DR3 511238306664480256,0,,,,1
,,,,,
Gaia DR3 511218927769701504,0,,,,1
,,,,,
Gaia DR3 511191238114218240,0,,,,1
,,,,,
Gaia DR3 511212708656526080,0,,,,1
,,,,,
Gaia DR3 511191238114528000,0,,,,1
,,,,,
Gaia DR3 511239818496887168,0,,,,1
,,,,,
Gaia DR3 511219821122934528,0,,,,1
,,,,,
Gaia DR3 511191890957411328,0,,,,1
,,,,,
Gaia DR3 511219825430189696,0,,,,1
,,,,,
Gaia DR3 511268680668667136,0,,,,1
,,,,,
Gaia DR3 511191787870356096,0,,,,1
,,,,,
Gaia DR3 511218725914300800,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511244457053029248,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511239788435101568,0,,,,1
,,,,,
Gaia DR3 511238654558337024,0,,,,1
,,,,,
Gaia DR3 511220027281379584,0,,,,1
,,,,,
Gaia DR3 511213193996591360,0,,,,1
,,,,,
Gaia DR3 511266825245056640,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511214735881364352,0,,,,1
,,,,,
Gaia DR3 511215457435965056,0,,,,1
,,,,,
Gaia DR3 511244869372083968,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511191238122381440,0.301169591,,,,0.698830409
,,,,,
Gaia DR3 511267512439821952,0,,,,1
,,,,,
Gaia DR3 511214838960588288,0,,,,1
,,,,,
Gaia DR3 511266176715382656,0,,,,1
,,,,,
Gaia DR3 511215079478797952,0,,,,1
,,,,,
Gaia DR3 511266138050267136,0.01754386,,,,0.98245614
,,,,,
Gaia DR3 511268543229693312,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511241368983012096,0,,,,1
,,,,,
Gaia DR3 511266825245056768,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511215079478809600,0,,,,1
,,,,,
Gaia DR3 511267551104913792,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218618532004352,0,,,,1
,,,,,
Gaia DR3 511212678593475200,0,,,,1
,,,,,
Gaia DR3 511266103690520320,0,,,,1
,,,,,
Gaia DR3 511214735887028992,0,,,,1
,,,,,
Gaia DR3 511192646872180608,0.69005848,,,,0.30994152
,,,,,
Gaia DR3 511266138059093120,0,,,,1
,,,,,
Gaia DR3 511218691554567680,0,,,,1
,,,,,
Gaia DR3 511215079478809728,0,,,,1
,,,,,
Gaia DR3 511213193989542400,0,,,,1
,,,,,
Gaia DR3 511218932072715648,0.941520468,,,,0.058479532
,,,,,
Gaia DR3 511214705825060352,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511189172235691648,0,,,,1
,,,,,
Gaia DR3 511215457441669888,0,,,,1
,,,,,
Gaia DR3 511189275314916736,0.020467836,,,,0.979532164
,,,,,
Gaia DR3 511245075527864192,0,,,,1
,,,,,
Gaia DR3 511266138048039296,0,,,,1
,,,,,
Gaia DR3 511238585838874624,0,,,,1
,,,,,
Gaia DR3 511215564810419584,0,,,,1
,,,,,
Gaia DR3 511266997046598784,0,,,,1
,,,,,
Gaia DR3 511241368976385920,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511266997043740288,0,,,,1
,,,,,
Gaia DR3 511220031576195584,0,,,,1
,,,,,
Gaia DR3 511215079484540928,0,,,,1
,,,,,
Gaia DR3 511213052254027392,0,,,,1
,,,,,
Gaia DR3 511219000792183424,0.15497076,,,,0.84502924
,,,,,
Gaia DR3 511238310960984192,0,,,,1
,,,,,
Gaia DR3 511214735881358336,0,,,,1
,,,,,
Gaia DR3 511245079829718400,0,,,,1
,,,,,
Gaia DR3 511239788435094784,0,,,,1
,,,,,
Gaia DR3 511238654564098048,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511244358280239360,0,,,,1
,,,,,
Gaia DR3 511215564818421248,0.245614035,,,,0.754385965
,,,,,
Gaia DR3 511239410471544064,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511213228348561280,0,,,,1
,,,,,
Gaia DR3 511267512439821312,0,,,,1
,,,,,
Gaia DR3 511191925309303936,0,,,,1
,,,,,
Gaia DR3 511238310966632448,0,,,,1
,,,,,
Gaia DR3 511213228356320512,0,,,,1
,,,,,
Gaia DR3 511192646872179968,0,,,,1
,,,,,
Gaia DR3 511267207507643136,0,,,,1
,,,,,
Gaia DR3 511213056557875840,0,,,,1
,,,,,
Gaia DR3 511215560515216512,0,,,,1
,,,,,
Gaia DR3 511215457435951360,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511212850392168832,0,,,,1
,,,,,
Gaia DR3 511218721616781312,0,,,,1
,,,,,
Gaia DR3 511215079484540544,0,,,,1
,,,,,
Gaia DR3 511267684241422336,0,,,,1
,,,,,
Gaia DR3 511213056549955968,0,,,,1
,,,,,
Gaia DR3 511266241129491200,0,,,,1
,,,,,
Gaia DR3 511191753518456576,0,,,,1
,,,,,
Gaia DR3 511220061644043520,0,,,,1
,,,,,
Gaia DR3 511239582277031296,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511189309680550912,0,,,,1
,,,,,
Gaia DR3 511239784137244672,0,,,,1
,,,,,
Gaia DR3 511218652897299328,0,,,,1
,,,,,
Gaia DR3 511212747324014720,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511238585844325504,0,,,,1
,,,,,
Gaia DR3 511212708656514432,0,,,,1
,,,,,
Gaia DR3 511215663594464896,0,,,,1
,,,,,
Gaia DR3 511239406171387264,0,,,,1
,,,,,
Gaia DR3 511215457435969152,0,,,,1
,,,,,
Gaia DR3 511192646871656192,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511238310966632832,0,,,,1
,,,,,
Gaia DR3 511191409921072384,0,,,,1
,,,,,
Gaia DR3 511238306661618432,0,,,,1
,,,,,
Gaia DR3 511239410478024192,0.669590643,,,,0.330409357
,,,,,
Gaia DR3 511215457436382720,0,,,,1
,,,,,
Gaia DR3 511192097115836800,0,,,,1
,,,,,
Gaia DR3 511215564818414464,0,,,,1
,,,,,
Gaia DR3 511215560515235328,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511212674302746112,0,,,,1
,,,,,
Gaia DR3 511192646863493888,0,,,,1
,,,,,
Gaia DR3 511214701527184640,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511268581891949184,0,,,,1
,,,,,
Gaia DR3 511219821122939648,0,,,,1
,,,,,
Gaia DR3 511213086613771136,0,,,,1
,,,,,
Gaia DR3 511268684976166272,0.935672515,,,,0.064327485
,,,,,
Gaia DR3 511266241129492864,0,,,,1
,,,,,
Gaia DR3 511268547537218048,0.049707602,,,,0.950292398
,,,,,
Gaia DR3 511267001350556544,0,,,,1
,,,,,
Gaia DR3 511213193996595840,0.111111111,,,,0.888888889
,,,,,
Gaia DR3 511239577978835072,0,,,,1
,,,,,
Gaia DR3 511244319614042752,0,,,,1
,,,,,
Gaia DR3 511266138050270464,0,,,,1
,,,,,
Gaia DR3 511267512439821824,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511268650616431744,0.909356725,,,,0.090643275
,,,,,
Gaia DR3 511214838966289408,0,,,,1
,,,,,
Gaia DR3 511239891514291200,0,,,,1
,,,,,
Gaia DR3 511218618537556480,0,,,,1
,,,,,
Gaia DR3 511189309674668544,0,,,,1
,,,,,
Gaia DR3 511218618537661184,0,,,,1
,,,,,
Gaia DR3 511192097116437632,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511212712964279808,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511244491412776448,0,,,,1
,,,,,
Gaia DR3 511238650257120128,0,,,,1
,,,,,
Gaia DR3 511244976750357632,0,,,,1
,,,,,
Gaia DR3 511191955374455680,0,,,,1
,,,,,
Gaia DR3 511189279617285248,0,,,,1
,,,,,
Gaia DR3 511241364685215360,0,,,,1
,,,,,
Gaia DR3 511191409911566720,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511218652891750144,0,,,,1
,,,,,
Gaia DR3 511266206772453248,0,,,,1
,,,,,
Gaia DR3 511238654563786752,0,,,,1
,,,,,
Gaia DR3 511219000785203968,0,,,,1
,,,,,
Gaia DR3 511239891516560128,0,,,,1
,,,,,
Gaia DR3 511214838960609536,0,,,,1
,,,,,
Gaia DR3 511212743016278784,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511214873326159104,0,,,,1
,,,,,
Gaia DR3 511218721611251584,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511219000785202816,0,,,,1
,,,,,
Gaia DR3 511191405618675840,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511266206772452608,0,,,,1
,,,,,
Gaia DR3 511244353982486528,0,,,,1
,,,,,
Gaia DR3 511213056549963520,0,,,,1
,,,,,
Gaia DR3 511215663594473856,0,,,,1
,,,,,
Gaia DR3 511267688545400576,0,,,,1
,,,,,
Gaia DR3 511266245434859904,0,,,,1
,,,,,
Gaia DR3 511215457441739776,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511212712952663936,0,,,,1
,,,,,
Gaia DR3 511218652891745792,0,,,,1
,,,,,
Gaia DR3 511218932072714112,0,,,,1
,,,,,
Gaia DR3 511238310960983424,0,,,,1
,,,,,
Gaia DR3 511245114194389504,0,,,,1
,,,,,
Gaia DR3 511239891514297472,0,,,,1
,,,,,
Gaia DR3 511244942398069504,0,,,,1
,,,,,
Gaia DR3 511239577970096384,0,,,,1
,,,,,
Gaia DR3 511268581892699648,0,,,,1
,,,,,
Gaia DR3 511266241132175488,0,,,,1
,,,,,
Gaia DR3 511266966989360384,0.847953216,,,,0.152046784
,,,,,
Gaia DR3 511189313977023232,0,,,,1
,,,,,
Gaia DR3 511191165100483072,0,,,,1
,,,,,
Gaia DR3 511239788435089792,0,,,,1
,,,,,
Gaia DR3 511219821122942592,0,,,,1
,,,,,
Gaia DR3 511213086613777920,0,,,,1
,,,,,
Gaia DR3 511191787878193536,0,,,,1
,,,,,
Gaia DR3 511191478640547968,0.046783626,,,,0.953216374
,,,,,
Gaia DR3 511215457435972224,0,,,,1
,,,,,
Gaia DR3 511189275320857216,0,,,,1
,,,,,
Gaia DR3 511191409921071616,0.894493177,,,,0.105506823
,,,,,
Gaia DR3 511215457435945728,0,,,,1
,,,,,
Gaia DR3 511213224052783872,0.935500516,,,,0.064499484
,,,,,
Gaia DR3 511269058634560512,0,,,,1
,,,,,
Gaia DR3 511244972449131904,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511215457441670016,0,,,,1
,,,,,
Gaia DR3 511266825247961984,0,,,,1
,,,,,
Gaia DR3 511213052264771072,0,,,,1
,,,,,
Gaia DR3 511239406171385856,0,,,,1
,,,,,
Gaia DR3 511239410472565120,0,,,,1
,,,,,
Gaia DR3 511215079484592640,0,,,,1
,,,,,
Gaia DR3 511214740188919680,0,,,,1
,,,,,
Gaia DR3 511244319622678912,0,,,,1
,,,,,
Gaia DR3 511219756706410624,0,,,,1
,,,,,
Gaia DR3 511239474892889856,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511238310966632576,0.00877193,,,,0.99122807
,,,,,
Gaia DR3 511215491795732992,0,,,,1
,,,,,
Gaia DR3 511268543238356480,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511268680668670208,0.023391813,,,,0.976608187
,,,,,
Gaia DR3 511213193996828160,0,,,,1
,,,,,
Gaia DR3 511191787868685568,0,,,,1
,,,,,
Gaia DR3 511214873326160128,0,,,,1
,,,,,
Gaia DR3 511268543238356608,0,,,,1
,,,,,
Gaia DR3 511189172235677952,0.263157895,,,,0.736842105
,,,,,
Gaia DR3 511245075528369792,0,,,,1
,,,,,
Gaia DR3 511191371258967936,0,,,,1
,,,,,
Gaia DR3 511239406176128128,0,,,,1
,,,,,
Gaia DR3 511218927769700480,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511220096000864896,0,,,,1
,,,,,
Gaia DR3 511213056557666176,0.049707602,,,,0.950292398
,,,,,
Gaia DR3 511215457441716096,0,,,,1
,,,,,
Gaia DR3 511267516745175808,0.002923977,,,,0.997076023
,,,,,
Gaia DR3 511213090917613568,0,,,,1
,,,,,
Gaia DR3 511244461359419520,0.029239766,,,,0.970760234
,,,,,
Gaia DR3 511239410472564736,0,,,,1
,,,,,
Gaia DR3 511218618531995520,0,,,,1
,,,,,
Gaia DR3 511212708656514304,0.011695906,,,,0.988304094
,,,,,
Gaia DR3 511215491801483264,0,,,,1
,,,,,
Gaia DR3 511214843264266880,0,,,,1
,,,,,
Gaia DR3 511239818488287360,0,,,,1
,,,,,
Gaia DR3 511220065944040192,0.005847953,,,,0.994152047
,,,,,
Gaia DR3 511267546799565056,0,,,,1
,,,,,
Gaia DR3 511192127178938624,0,,,,1
,,,,,
Gaia DR3 511238310966632960,0,,,,1
,,,,,
Gaia DR3 511268581896957440,0,,,,1
,,,,,
Gaia DR3 511213224058486912,0,,,,1
,,,,,
Gaia DR3 511239479192256128,0,,,,1
,,,,,
Gaia DR3 511244560132254592,0,,,,1
,,,,,
Gaia DR3 511244560140856576,0,,,,1
,,,,,
